12639,Empresa_1,4654,2018-01-20 05:04:38.057,1,1,295911,9119624,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:05:37.500,1,1,295940,9119629,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:06:36.917,1,0,295940,9119629,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:17:31.077,1,1,296010,9119501,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:18:30.667,1,1,295973,9119810,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:19:30.167,1,1,296042,9119913,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:20:29.630,1,1,296133,9119962,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:21:29.080,1,1,296426,9119742,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:22:28.500,1,1,296693,9119540,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:23:27.873,1,1,296942,9119340,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:24:27.247,1,0,296942,9119340,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:25:26.617,1,1,297354,9119278,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:26:26.007,1,1,297696,9118845,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:27:25.410,1,0,297696,9118845,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:28:24.827,1,1,297947,9118703,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:29:24.280,1,1,297882,9118269,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:30:23.713,1,0,297882,9118269,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:31:23.180,1,1,297779,9117967,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:32:22.660,1,1,297676,9117517,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:33:22.160,1,1,297524,9117164,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:34:21.627,1,1,297324,9116669,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:35:21.170,1,1,297261,9115831,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:36:21.180,1,1,297231,9115512,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:37:20.273,1,1,297100,9114710,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:38:19.380,1,1,296838,9113931,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:39:18.457,1,1,296369,9113437,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:40:17.487,1,1,295974,9112988,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:41:16.747,1,0,295974,9112988,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:42:15.870,1,1,295641,9113062,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:43:14.993,1,1,295131,9113115,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:44:14.070,1,1,294802,9112747,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:45:13.240,1,1,294255,9111907,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:46:12.363,1,0,294255,9111907,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:47:11.533,1,1,293752,9111816,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:48:10.407,1,1,293551,9111774,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:49:10.450,1,1,293342,9111732,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:50:09.477,1,1,293060,9111685,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:51:08.600,1,1,292646,9111673,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:52:07.707,1,0,292646,9111673,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:53:06.817,1,1,292235,9111530,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:54:06.063,1,1,291815,9111247,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:55:05.203,1,1,291460,9110899,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:56:04.340,1,1,291283,9110638,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:57:03.417,1,1,291076,9110463,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:58:02.290,1,0,291076,9110463,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:59:02.007,1,1,290271,9110305,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:00:01.597,1,1,289928,9110142,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:01:01.327,1,1,289703,9110108,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:02:01.247,1,1,289577,9110016,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:03:01.663,1,1,289646,9109805,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:04:00.973,1,1,289677,9109432,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:05:00.173,1,0,289677,9109432,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:05:59.483,1,1,289123,9109176,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:06:58.700,1,1,288629,9109449,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:07:57.903,1,0,288629,9109449,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:08:57.133,1,1,288095,9109743,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:09:56.427,1,1,287238,9110216,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:10:55.473,1,1,286880,9110409,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:11:55.703,1,1,286539,9110594,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:12:54.903,1,1,286122,9110821,NULL,NULL,NULL,NULL,NULL
